trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client
1066,couple,1573.51,paris,automne,14,appartement,967.67,nuageux,,2,annulation,0,0,de nombreux problèmes rencontrés.
1067,solo,6032.96,rome,printemps,10,villa,1214.43,ensoleillé,culture,3,météo,0,1,"quelques imprévus, globalement bien."
1068,business,5085.61,new york,été,16,appartement,1154.52,ensoleillé,plage,1,retard_vol,1,1,de nombreux problèmes rencontrés.
1069,couple,6363.63,new york,hiver,6,appartement,1439.48,pluie,plage,3,aucun,0,1,peut mieux faire sur la logistique.
1071,senior,9159.49,dubaï,automne,10,villa,1321.5,ensoleillé,plage,2,météo,1,1,très mauvaise expérience.
1072,solo,3903.82,bali,été,16,appartement,1488.52,pluie,gastronomie,1,retard_vol,0,0,déçu par l'organisation.
1073,couple,7475.44,new york,printemps,11,appartement,1323.5,pluie,culture,3,météo,0,1,"quelques imprévus, globalement bien."
1074,solo,12936.44,dubaï,automne,9,appartement,1576.25,variable,culture,2,aucun,0,1,très mauvaise expérience.
1075,senior,3570.27,tokyo,automne,6,villa,1614.03,nuageux,culture,5,aucun,0,0,"très satisfait, je recommande."
1076,business,7509.6,tokyo,printemps,19,hôtel,1372.91,pluie,business,5,météo,1,1,excellent séjour.
1077,business,6144.79,rome,été,5,appartement,1307.31,pluie,gastronomie,5,retard_vol,1,1,"très satisfait, je recommande."
1078,solo,6669.84,tokyo,été,6,appartement,1063.0,variable,business,1,retard_vol,1,1,très mauvaise expérience.
1080,couple,12615.02,lisbonne,printemps,3,appartement,1027.46,variable,plage,1,météo,1,1,déçu par l'organisation.
1081,business,3800.26,new york,printemps,16,appartement,1284.5,ensoleillé,business,2,météo,1,1,très mauvaise expérience.
1082,couple,11063.17,bali,automne,13,villa,924.95,variable,randonnée,2,météo,0,1,déçu par l'organisation.
1083,business,4417.37,dubaï,automne,14,appartement,1066.78,ensoleillé,plage,5,retard_vol,1,1,une expérience inoubliable.
1084,senior,4400.71,dubaï,automne,13,hôtel,486.81,ensoleillé,plage,4,météo,1,1,"parfait, rien à redire."
1085,famille,11817.74,bali,automne,9,hôtel,1579.79,,randonnée,1,retard_vol,1,1,déçu par l'organisation.
1086,business,10933.33,sydney,automne,5,hôtel,,nuageux,,1,bagages,0,1,de nombreux problèmes rencontrés.
1087,famille,7765.76,paris,automne,9,hôtel,1240.1,nuageux,gastronomie,4,retard_vol,1,1,très bon rapport qualité-prix.
1088,business,9994.48,paris,automne,5,appartement,1508.69,ensoleillé,business,3,retard_vol,0,1,
1089,famille,5759.98,rome,été,12,villa,1198.48,nuageux,randonnée,5,aucun,0,1,une expérience inoubliable.
1090,senior,6890.24,rome,printemps,14,villa,1505.08,nuageux,gastronomie,3,aucun,0,1,séjour mitigé.
1091,famille,4255.01,lisbonne,printemps,17,hôtel,,pluie,randonnée,2,aucun,0,1,déçu par l'organisation.
1092,senior,10571.0,tokyo,été,12,appartement,1760.5,variable,business,1,annulation,0,1,à éviter.
1093,business,4126.77,bali,printemps,15,hôtel,1409.35,pluie,plage,3,annulation,1,1,"quelques imprévus, globalement bien."
1094,business,12915.12,tokyo,printemps,8,villa,1174.07,ensoleillé,plage,3,aucun,0,1,séjour mitigé.
1095,business,5649.92,tokyo,été,8,hôtel,1499.92,ensoleillé,,1,aucun,1,1,je ne recommande pas.
1096,business,7006.73,bali,printemps,12,appartement,804.81,variable,culture,5,météo,1,1,"parfait, rien à redire."
1097,senior,9984.71,rome,printemps,8,resort,1040.65,ensoleillé,culture,2,retard_vol,0,1,de nombreux problèmes rencontrés.
1098,couple,7020.27,new york,automne,11,appartement,1505.06,nuageux,culture,1,retard_vol,1,1,à éviter.
1099,business,5722.24,rome,automne,5,appartement,617.63,variable,culture,3,retard_vol,0,1,séjour correct mais perfectible.
1100,famille,6802.89,dubaï,hiver,5,villa,,variable,gastronomie,4,bagages,0,1,très bon rapport qualité-prix.
1101,business,10529.66,rome,hiver,13,resort,1260.62,nuageux,plage,1,météo,1,1,de nombreux problèmes rencontrés.
1102,couple,4250.05,dubaï,printemps,14,villa,1645.75,pluie,plage,2,retard_vol,0,0,à éviter.
1104,solo,6965.5,rome,automne,13,villa,1549.38,pluie,randonnée,1,météo,1,1,déçu par l'organisation.
1105,solo,10411.74,paris,hiver,7,villa,968.06,ensoleillé,gastronomie,1,bagages,0,1,déçu par l'organisation.
1106,solo,6521.22,lisbonne,automne,10,villa,998.2,ensoleillé,randonnée,4,aucun,0,1,"parfait, rien à redire."
1107,business,14218.68,tokyo,hiver,17,resort,,pluie,culture,3,retard_vol,1,1,"quelques imprévus, globalement bien."
1108,business,6292.52,new york,printemps,14,resort,826.46,ensoleillé,gastronomie,3,retard_vol,1,1,peut mieux faire sur la logistique.
1109,solo,5965.18,paris,automne,14,resort,1226.14,pluie,culture,4,bagages,0,1,très bon rapport qualité-prix.
1110,business,6234.06,bali,hiver,19,resort,819.9,nuageux,culture,2,retard_vol,1,1,déçu par l'organisation.
1111,senior,1612.67,new york,hiver,6,appartement,1316.4,variable,randonnée,3,météo,0,0,peut mieux faire sur la logistique.
1112,famille,2741.84,lisbonne,printemps,5,villa,940.33,variable,randonnée,4,annulation,1,1,une expérience inoubliable.
1113,famille,4783.29,bali,été,6,villa,792.91,,culture,3,annulation,1,1,peut mieux faire sur la logistique.
1114,famille,11505.94,dubaï,automne,9,appartement,976.55,pluie,culture,5,retard_vol,1,1,très bon rapport qualité-prix.
1115,business,6790.37,new york,automne,3,appartement,1208.24,ensoleillé,randonnée,1,annulation,1,1,très mauvaise expérience.
1116,solo,4968.95,rome,hiver,9,villa,1043.67,nuageux,randonnée,4,aucun,0,1,excellent séjour.
1117,business,11871.84,bali,hiver,7,villa,1127.17,ensoleillé,culture,3,retard_vol,1,1,peut mieux faire sur la logistique.
1118,business,13181.45,rome,automne,14,hôtel,1304.58,variable,culture,3,bagages,0,1,"quelques imprévus, globalement bien."
1119,couple,11988.21,tokyo,printemps,12,appartement,1408.09,variable,plage,1,météo,1,1,déçu par l'organisation.
1120,senior,3482.63,new york,automne,7,villa,1034.89,variable,gastronomie,3,météo,1,1,dans l'ensemble satisfaisant.
1121,business,4926.17,tokyo,été,13,resort,838.15,variable,business,5,bagages,0,1,"très satisfait, je recommande."
1122,couple,14240.61,rome,hiver,14,appartement,1138.39,variable,plage,3,annulation,1,1,séjour correct mais perfectible.
1123,solo,7896.76,dubaï,automne,6,villa,1244.13,ensoleillé,business,1,bagages,0,1,de nombreux problèmes rencontrés.
1124,couple,5844.39,new york,hiver,7,villa,726.53,variable,plage,2,météo,0,1,à éviter.
1125,couple,9821.82,new york,printemps,3,villa,879.32,pluie,gastronomie,3,bagages,0,1,peut mieux faire sur la logistique.
1126,famille,10987.44,new york,été,4,villa,925.26,nuageux,gastronomie,5,aucun,0,1,très bon rapport qualité-prix.
1128,solo,7809.22,dubaï,été,10,resort,914.04,nuageux,business,5,météo,0,1,excellent séjour.
1129,solo,10661.74,tokyo,été,5,appartement,1307.49,ensoleillé,gastronomie,4,annulation,1,1,"très satisfait, je recommande."
1130,business,2243.4,bali,automne,7,appartement,687.82,ensoleillé,business,2,bagages,0,1,déçu par l'organisation.
1131,solo,6973.8,rome,automne,4,appartement,694.64,ensoleillé,randonnée,1,retard_vol,0,1,je ne recommande pas.
1132,senior,2428.55,new york,été,11,appartement,1028.52,nuageux,business,4,retard_vol,0,0,"très satisfait, je recommande."
1133,business,2956.24,new york,hiver,12,appartement,1070.93,variable,business,3,aucun,0,0,dans l'ensemble satisfaisant.
1134,solo,4652.45,bali,été,12,villa,,pluie,culture,5,retard_vol,1,1,"très satisfait, je recommande."
1135,solo,8848.7,lisbonne,automne,10,resort,955.39,nuageux,plage,5,retard_vol,1,1,"très satisfait, je recommande."
1137,business,4308.28,paris,printemps,7,hôtel,1012.6,,culture,1,retard_vol,1,1,je ne recommande pas.
1138,senior,7131.97,dubaï,printemps,8,hôtel,1158.7,ensoleillé,business,5,annulation,1,1,excellent séjour.
1139,famille,2297.15,tokyo,hiver,8,villa,940.7,variable,gastronomie,3,aucun,1,0,peut mieux faire sur la logistique.
1140,senior,8653.79,lisbonne,été,10,appartement,1514.06,ensoleillé,,1,annulation,1,1,de nombreux problèmes rencontrés.
1141,business,11488.01,rome,printemps,17,resort,1248.84,pluie,plage,3,météo,1,1,séjour mitigé.
1142,famille,6604.49,bali,automne,14,villa,901.69,pluie,culture,1,retard_vol,1,1,je ne recommande pas.
1143,business,6106.51,tokyo,automne,5,appartement,1143.33,pluie,business,3,aucun,0,1,séjour mitigé.
1144,business,8430.46,bali,automne,13,hôtel,1151.24,variable,plage,2,météo,1,1,à éviter.
1146,solo,9089.52,new york,printemps,6,hôtel,3800.0,variable,business,3,météo,1,1,"quelques imprévus, globalement bien."
1147,senior,19437.01,rome,automne,14,appartement,,pluie,plage,5,aucun,0,1,"très satisfait, je recommande."
1148,couple,6429.12,new york,automne,9,resort,1129.22,variable,plage,2,retard_vol,1,1,je ne recommande pas.
1149,solo,6443.45,lisbonne,été,3,hôtel,1517.74,,culture,4,météo,1,1,"parfait, rien à redire."
1150,solo,,sydney,automne,12,hôtel,1463.96,variable,culture,5,météo,0,1,"très satisfait, je recommande."
1151,couple,13561.27,new york,hiver,11,appartement,1170.79,variable,plage,4,météo,1,1,très bon rapport qualité-prix.
1152,senior,10857.02,bali,automne,9,hôtel,1047.71,nuageux,business,2,retard_vol,1,1,à éviter.
1154,famille,9196.75,lisbonne,hiver,6,hôtel,1069.64,pluie,business,2,météo,1,1,très mauvaise expérience.
1155,senior,17299.17,dubaï,été,13,appartement,1568.32,nuageux,business,2,retard_vol,0,1,à éviter.
1156,senior,9434.93,new york,hiver,10,appartement,1139.03,,culture,4,aucun,0,1,excellent séjour.
1157,couple,2266.34,lisbonne,hiver,11,,1009.29,nuageux,gastronomie,2,bagages,0,0,de nombreux problèmes rencontrés.
1158,senior,8060.9,rome,hiver,12,hôtel,,pluie,plage,2,aucun,0,1,très mauvaise expérience.
1159,famille,1757.71,dubaï,printemps,28,,792.91,ensoleillé,gastronomie,5,météo,1,0,"parfait, rien à redire."
1160,senior,11897.13,rome,automne,5,villa,1267.16,ensoleillé,plage,4,aucun,0,1,
1161,business,3067.97,rome,hiver,3,hôtel,898.24,variable,culture,1,retard_vol,1,1,je ne recommande pas.
1162,business,7223.5,tokyo,été,13,hôtel,1412.3,,plage,2,météo,1,1,déçu par l'organisation.
1163,famille,3463.72,tokyo,automne,4,villa,,nuageux,,2,annulation,1,1,je ne recommande pas.
1164,senior,4719.63,lisbonne,hiver,11,appartement,1152.1,,plage,5,météo,1,1,"parfait, rien à redire."
1165,famille,12919.13,bali,hiver,12,hôtel,1426.26,nuageux,randonnée,5,retard_vol,1,1,très bon rapport qualité-prix.
1166,couple,7341.35,sydney,automne,13,hôtel,541.2,variable,,4,météo,1,1,excellent séjour.
1167,famille,4668.18,dubaï,automne,4,appartement,1658.9,variable,,3,aucun,0,0,séjour correct mais perfectible.
1168,business,2304.15,new york,été,10,villa,1004.02,ensoleillé,culture,1,météo,0,0,déçu par l'organisation.
1170,senior,1876.33,tokyo,hiver,18,villa,1271.15,nuageux,business,1,météo,1,0,à éviter.
1171,business,7375.64,tokyo,printemps,15,appartement,1312.6,pluie,business,4,bagages,0,1,une expérience inoubliable.
1172,famille,10878.26,rome,automne,12,,1191.4,nuageux,randonnée,1,retard_vol,1,1,à éviter.
1173,famille,,bali,printemps,5,appartement,1385.3,,culture,4,bagages,0,1,très bon rapport qualité-prix.
1174,famille,13259.57,lisbonne,automne,13,resort,1257.11,nuageux,gastronomie,5,météo,1,1,une expérience inoubliable.
1175,business,4029.6,new york,été,9,resort,1589.92,pluie,plage,2,aucun,0,0,très mauvaise expérience.
1176,business,5963.86,bali,automne,13,hôtel,1257.98,nuageux,gastronomie,4,retard_vol,1,1,"très satisfait, je recommande."
1177,couple,2568.99,rome,été,7,resort,1644.52,nuageux,plage,4,retard_vol,1,0,très bon rapport qualité-prix.
1178,senior,10920.73,new york,printemps,9,villa,1359.49,variable,business,3,bagages,0,1,séjour mitigé.
1179,famille,,dubaï,printemps,11,hôtel,634.06,pluie,business,2,retard_vol,1,1,à éviter.
1180,business,,bali,printemps,11,appartement,1817.78,,business,2,bagages,0,0,à éviter.
1181,senior,,dubaï,automne,12,appartement,964.08,variable,,3,retard_vol,1,1,"quelques imprévus, globalement bien."
1182,business,12026.12,new york,hiver,7,appartement,1518.81,variable,culture,5,aucun,0,1,excellent séjour.
1185,famille,11851.42,new york,hiver,21,,933.49,ensoleillé,plage,3,bagages,0,1,dans l'ensemble satisfaisant.
1186,couple,7239.58,rome,automne,12,hôtel,1285.7,pluie,culture,4,annulation,0,1,une expérience inoubliable.
1187,famille,9143.76,bali,printemps,3,appartement,1050.14,ensoleillé,randonnée,1,aucun,0,1,de nombreux problèmes rencontrés.
1188,solo,14027.48,dubaï,automne,6,appartement,1541.17,pluie,randonnée,4,aucun,0,1,"très satisfait, je recommande."
1189,business,14783.95,new york,hiver,12,resort,1235.56,ensoleillé,plage,3,aucun,0,1,séjour mitigé.
1190,business,6674.02,rome,été,35,hôtel,1368.83,nuageux,culture,2,météo,1,1,de nombreux problèmes rencontrés.
1191,senior,4776.39,lisbonne,printemps,4,resort,538.03,variable,plage,3,aucun,0,1,"quelques imprévus, globalement bien."
1192,couple,,paris,printemps,9,appartement,1095.07,nuageux,plage,2,retard_vol,1,1,de nombreux problèmes rencontrés.
1193,business,10865.07,new york,automne,11,appartement,1228.03,variable,plage,4,retard_vol,0,1,une expérience inoubliable.
1194,couple,1390.26,lisbonne,automne,14,hôtel,1177.93,variable,randonnée,2,annulation,0,0,déçu par l'organisation.
1195,couple,5905.12,new york,automne,8,villa,1375.59,variable,business,2,aucun,1,1,déçu par l'organisation.
1196,business,7338.25,sydney,hiver,3,villa,1019.94,ensoleillé,randonnée,1,retard_vol,1,1,
1197,senior,,new york,printemps,13,hôtel,1131.07,variable,culture,5,aucun,0,1,une expérience inoubliable.
1198,business,8052.79,sydney,été,16,villa,1434.57,ensoleillé,culture,5,bagages,0,1,excellent séjour.
1199,famille,17269.25,new york,printemps,9,hôtel,507.31,nuageux,randonnée,3,aucun,0,1,peut mieux faire sur la logistique.
1200,business,6433.47,dubaï,automne,12,villa,1275.95,variable,business,5,aucun,0,1,excellent séjour.
1201,famille,5167.57,rome,été,8,villa,1028.52,pluie,culture,5,aucun,0,1,"parfait, rien à redire."
1202,senior,11019.85,dubaï,été,6,hôtel,873.5,nuageux,,5,annulation,0,1,excellent séjour.
1203,business,7890.48,rome,automne,15,,1208.19,nuageux,plage,5,aucun,0,1,excellent séjour.
1204,couple,12730.28,lisbonne,été,12,villa,1446.96,variable,,3,retard_vol,1,1,peut mieux faire sur la logistique.
1205,famille,7588.35,rome,hiver,12,villa,1396.49,pluie,business,4,annulation,0,1,
1206,couple,5921.86,rome,hiver,17,villa,1081.79,nuageux,culture,2,annulation,0,1,déçu par l'organisation.
1210,business,8454.25,dubaï,printemps,7,appartement,932.25,pluie,culture,4,aucun,0,1,
1211,solo,1428.69,rome,automne,14,appartement,947.76,variable,gastronomie,4,retard_vol,1,0,"très satisfait, je recommande."
1212,famille,11989.0,rome,automne,9,appartement,1342.54,ensoleillé,culture,1,météo,1,1,à éviter.
1213,senior,7046.01,new york,été,5,appartement,1106.7,ensoleillé,plage,5,météo,1,1,excellent séjour.
1214,couple,5938.95,rome,printemps,10,hôtel,837.62,ensoleillé,randonnée,4,aucun,0,1,une expérience inoubliable.
1215,business,3519.89,rome,printemps,11,villa,666.46,variable,culture,5,aucun,1,1,"parfait, rien à redire."
1216,business,9434.19,paris,été,15,hôtel,1340.93,ensoleillé,culture,5,aucun,0,1,excellent séjour.
1218,senior,2948.99,bali,été,12,villa,,variable,randonnée,5,aucun,0,0,une expérience inoubliable.
1219,famille,,paris,été,12,appartement,1450.24,ensoleillé,randonnée,1,bagages,0,1,de nombreux problèmes rencontrés.
1220,solo,8354.54,new york,hiver,9,appartement,767.21,pluie,business,2,retard_vol,1,1,déçu par l'organisation.
1221,solo,5976.29,new york,hiver,6,resort,1105.9,nuageux,gastronomie,5,aucun,0,1,une expérience inoubliable.
1222,solo,9511.54,paris,printemps,11,villa,1072.25,variable,gastronomie,5,aucun,0,1,"parfait, rien à redire."
1223,famille,,bali,automne,8,villa,1219.77,nuageux,culture,1,météo,1,1,déçu par l'organisation.
1224,famille,8469.08,lisbonne,été,18,appartement,1450.09,nuageux,gastronomie,2,aucun,0,1,à éviter.
1225,couple,,new york,hiver,17,hôtel,761.71,ensoleillé,culture,1,météo,1,1,très mauvaise expérience.
1226,couple,15275.99,tokyo,automne,13,resort,1270.71,pluie,gastronomie,2,bagages,0,1,je ne recommande pas.
1227,solo,4585.81,tokyo,été,12,appartement,1394.45,,business,5,retard_vol,1,1,"très satisfait, je recommande."
1228,business,13200.97,rome,été,9,villa,1068.05,ensoleillé,business,2,aucun,0,1,
1229,business,6162.1,sydney,automne,4,,1081.16,nuageux,business,3,retard_vol,1,1,peut mieux faire sur la logistique.
1230,solo,10179.83,lisbonne,hiver,9,hôtel,1230.14,variable,culture,5,météo,1,1,excellent séjour.
1231,solo,9885.86,lisbonne,printemps,10,villa,1210.41,ensoleillé,gastronomie,5,bagages,0,1,"très satisfait, je recommande."
1232,couple,11550.4,rome,été,11,appartement,1274.07,ensoleillé,culture,2,aucun,0,1,de nombreux problèmes rencontrés.
1234,couple,11263.11,rome,été,15,resort,854.83,nuageux,culture,2,annulation,0,1,déçu par l'organisation.
1235,famille,14372.54,bali,printemps,6,appartement,1383.39,ensoleillé,culture,2,aucun,0,1,de nombreux problèmes rencontrés.
1236,solo,5880.43,bali,hiver,6,villa,1430.7,nuageux,culture,3,aucun,0,1,"quelques imprévus, globalement bien."
1237,solo,7064.0,new york,printemps,17,resort,1167.87,ensoleillé,culture,4,météo,1,1,"très satisfait, je recommande."
1238,couple,4812.42,rome,printemps,14,villa,717.57,nuageux,culture,4,bagages,0,1,une expérience inoubliable.
1239,solo,5526.48,lisbonne,hiver,8,villa,1087.25,pluie,plage,2,retard_vol,0,1,je ne recommande pas.
1240,solo,13827.88,paris,hiver,9,hôtel,1170.1,pluie,gastronomie,4,retard_vol,1,1,excellent séjour.
1241,business,2872.92,paris,automne,9,hôtel,811.25,ensoleillé,culture,3,annulation,1,1,dans l'ensemble satisfaisant.
1242,business,3123.49,lisbonne,printemps,10,villa,1021.48,variable,,2,annulation,1,1,très mauvaise expérience.
1244,couple,9443.43,bali,hiver,21,hôtel,1280.75,pluie,culture,4,retard_vol,1,1,excellent séjour.
1245,business,15477.57,new york,printemps,11,appartement,1162.48,nuageux,plage,4,retard_vol,0,1,très bon rapport qualité-prix.
1246,solo,5106.93,rome,printemps,13,villa,676.93,variable,business,1,météo,1,1,très mauvaise expérience.
1247,solo,7433.42,rome,été,3,resort,1212.19,ensoleillé,culture,4,annulation,0,1,"parfait, rien à redire."
1248,business,4258.83,new york,printemps,7,resort,1102.86,ensoleillé,culture,2,aucun,0,1,déçu par l'organisation.
1249,solo,7502.08,bali,automne,16,villa,1256.4,nuageux,gastronomie,5,aucun,0,1,excellent séjour.
1251,business,9687.11,rome,hiver,3,villa,903.2,ensoleillé,,4,météo,1,1,"très satisfait, je recommande."
1252,senior,8228.89,new york,hiver,13,appartement,911.41,pluie,culture,4,aucun,0,1,"très satisfait, je recommande."
1253,senior,6691.82,dubaï,hiver,19,villa,973.77,variable,plage,4,aucun,0,1,"parfait, rien à redire."
1254,solo,5349.27,rome,été,3,appartement,1123.05,ensoleillé,culture,2,retard_vol,1,1,déçu par l'organisation.
1255,solo,3314.56,paris,hiver,17,hôtel,1157.65,variable,culture,4,annulation,1,1,"très satisfait, je recommande."
1256,business,9859.59,tokyo,automne,3,villa,1066.89,variable,culture,4,aucun,0,1,très bon rapport qualité-prix.
1257,couple,2199.82,dubaï,automne,15,appartement,1004.55,variable,gastronomie,4,aucun,0,0,
1258,senior,8988.99,new york,automne,10,hôtel,1023.82,pluie,culture,2,météo,1,1,déçu par l'organisation.
1259,solo,15292.34,dubaï,été,3,hôtel,1790.07,pluie,culture,1,aucun,0,1,très mauvaise expérience.
1260,famille,12916.59,tokyo,automne,12,villa,911.45,nuageux,randonnée,3,météo,1,1,dans l'ensemble satisfaisant.
1263,famille,8624.13,rome,printemps,13,hôtel,1230.83,ensoleillé,business,2,météo,1,1,je ne recommande pas.
1264,couple,6640.48,dubaï,automne,8,appartement,748.17,ensoleillé,business,4,aucun,1,1,"très satisfait, je recommande."
1266,couple,8478.36,bali,automne,13,appartement,874.11,variable,culture,2,retard_vol,0,1,à éviter.
1267,couple,6883.59,new york,hiver,19,resort,1361.63,nuageux,culture,4,météo,1,1,une expérience inoubliable.
1268,business,14646.39,new york,automne,16,hôtel,1061.46,pluie,,3,annulation,1,1,peut mieux faire sur la logistique.
1269,famille,5902.48,new york,été,3,appartement,1000.13,variable,culture,4,annulation,1,1,excellent séjour.
1270,senior,11635.73,tokyo,été,3,appartement,35.0,variable,culture,2,annulation,1,1,à éviter.
1271,senior,1812.57,lisbonne,automne,6,appartement,1269.8,ensoleillé,gastronomie,5,bagages,0,0,excellent séjour.
1272,solo,2777.01,sydney,printemps,3,hôtel,1378.76,variable,business,2,météo,0,0,très mauvaise expérience.
1273,couple,9835.18,lisbonne,printemps,10,hôtel,1234.56,,plage,2,annulation,1,1,de nombreux problèmes rencontrés.
1274,business,11295.77,new york,été,12,resort,998.89,ensoleillé,gastronomie,2,annulation,1,1,de nombreux problèmes rencontrés.
1275,famille,3061.88,new york,hiver,3,appartement,1281.84,pluie,gastronomie,3,aucun,0,0,séjour correct mais perfectible.
1276,solo,7021.13,new york,printemps,14,appartement,1442.07,nuageux,,5,aucun,0,1,"très satisfait, je recommande."
1277,senior,1350.71,tokyo,hiver,13,villa,1154.11,pluie,plage,4,météo,0,0,une expérience inoubliable.
1278,senior,6192.96,bali,hiver,7,appartement,1600.84,nuageux,plage,1,annulation,1,1,
1280,couple,5169.38,paris,été,3,appartement,1174.81,ensoleillé,gastronomie,3,retard_vol,0,1,"quelques imprévus, globalement bien."
1281,business,,paris,printemps,8,hôtel,1185.4,ensoleillé,plage,3,aucun,0,1,séjour correct mais perfectible.
1282,business,2366.41,lisbonne,printemps,10,appartement,1154.78,ensoleillé,plage,1,météo,1,0,je ne recommande pas.
1283,solo,4308.52,paris,printemps,11,resort,782.67,pluie,gastronomie,3,retard_vol,1,1,dans l'ensemble satisfaisant.
1284,business,14016.22,new york,été,12,appartement,1093.86,nuageux,plage,5,aucun,0,1,
1285,famille,7218.18,new york,automne,11,hôtel,,ensoleillé,culture,3,aucun,0,1,dans l'ensemble satisfaisant.
1286,couple,2880.69,rome,automne,9,villa,1006.49,pluie,culture,1,aucun,0,1,déçu par l'organisation.
1287,solo,5654.21,lisbonne,printemps,11,villa,1208.5,pluie,plage,1,bagages,0,1,je ne recommande pas.
1289,couple,2832.88,lisbonne,printemps,9,appartement,1325.35,variable,plage,3,bagages,0,0,peut mieux faire sur la logistique.
1290,senior,12411.61,dubaï,été,11,villa,,nuageux,randonnée,4,retard_vol,0,1,"parfait, rien à redire."
1291,senior,6349.23,rome,été,9,resort,1162.8,variable,business,2,aucun,0,1,très mauvaise expérience.
1292,solo,14551.21,rome,été,7,villa,751.59,ensoleillé,culture,1,aucun,0,1,de nombreux problèmes rencontrés.
1293,senior,6539.37,bali,été,13,appartement,1597.91,pluie,,3,aucun,0,1,séjour correct mais perfectible.
1294,senior,6778.86,tokyo,printemps,7,villa,1079.97,variable,plage,4,retard_vol,0,1,"parfait, rien à redire."
1295,famille,9509.37,rome,printemps,42,villa,1096.32,variable,randonnée,2,annulation,1,1,je ne recommande pas.
1297,solo,7750.73,rome,hiver,8,appartement,,pluie,gastronomie,3,météo,1,1,séjour correct mais perfectible.
1298,famille,6726.39,sydney,hiver,8,appartement,1531.81,nuageux,business,1,retard_vol,0,1,
1299,business,12918.68,rome,été,7,hôtel,1489.46,pluie,plage,2,retard_vol,0,1,je ne recommande pas.
1300,solo,10815.52,lisbonne,printemps,3,resort,1237.1,pluie,business,2,retard_vol,0,1,très mauvaise expérience.
1301,solo,2350.69,rome,printemps,12,villa,1089.19,variable,business,2,météo,1,0,à éviter.
1302,famille,11934.79,tokyo,été,11,hôtel,1283.92,nuageux,culture,3,retard_vol,1,1,"quelques imprévus, globalement bien."
1303,couple,5865.82,new york,automne,14,appartement,1137.78,ensoleillé,randonnée,2,bagages,0,1,très mauvaise expérience.
1304,senior,3275.44,rome,printemps,7,villa,1067.02,pluie,gastronomie,4,météo,1,1,excellent séjour.
1305,famille,7719.11,sydney,automne,19,resort,1208.61,ensoleillé,randonnée,2,aucun,0,1,à éviter.
1306,couple,6106.03,bali,automne,8,appartement,999.77,ensoleillé,culture,3,aucun,0,1,peut mieux faire sur la logistique.
1307,couple,13130.17,new york,été,6,villa,,ensoleillé,gastronomie,4,retard_vol,0,1,une expérience inoubliable.
1308,solo,8298.07,new york,été,5,appartement,1172.73,pluie,business,5,météo,0,1,une expérience inoubliable.
1309,business,7753.63,new york,hiver,3,hôtel,1279.59,,culture,3,bagages,0,1,séjour mitigé.
1310,solo,10557.21,paris,automne,18,hôtel,952.07,ensoleillé,gastronomie,1,retard_vol,1,1,de nombreux problèmes rencontrés.
1311,famille,11332.64,rome,printemps,17,villa,1308.32,ensoleillé,culture,3,retard_vol,0,1,séjour mitigé.
1312,couple,10085.06,rome,automne,13,resort,875.11,,gastronomie,1,annulation,1,1,je ne recommande pas.
1313,senior,12650.12,bali,été,5,appartement,964.55,,business,3,météo,1,1,séjour mitigé.
1314,business,9379.42,rome,hiver,19,hôtel,976.25,ensoleillé,plage,3,annulation,1,1,séjour mitigé.
1315,business,7600.31,lisbonne,hiver,8,appartement,830.69,ensoleillé,business,5,aucun,0,1,"parfait, rien à redire."
1316,business,11922.82,new york,été,9,,1390.2,pluie,culture,1,retard_vol,1,1,déçu par l'organisation.
1317,business,6557.32,new york,été,17,appartement,858.29,ensoleillé,business,1,bagages,0,1,de nombreux problèmes rencontrés.
1318,famille,7058.12,bali,hiver,13,villa,930.69,pluie,gastronomie,1,annulation,1,1,à éviter.
1319,solo,13868.84,bali,automne,21,resort,1454.45,nuageux,business,1,annulation,1,1,je ne recommande pas.
1320,solo,13466.84,new york,automne,11,appartement,965.08,,randonnée,3,météo,0,1,séjour mitigé.
1321,couple,32000.0,bali,été,8,villa,1067.58,ensoleillé,culture,5,aucun,1,1,"très satisfait, je recommande."
1322,senior,5094.37,bali,été,7,appartement,846.78,pluie,plage,2,retard_vol,0,1,très mauvaise expérience.
1323,solo,12826.44,tokyo,hiver,3,resort,1341.23,ensoleillé,randonnée,3,retard_vol,1,1,peut mieux faire sur la logistique.
1324,business,10152.89,new york,automne,9,villa,1344.93,variable,gastronomie,3,aucun,0,1,"quelques imprévus, globalement bien."
1325,senior,8197.05,lisbonne,printemps,16,appartement,1316.04,variable,randonnée,2,aucun,0,1,déçu par l'organisation.
1326,solo,5625.57,rome,automne,13,appartement,1262.06,pluie,gastronomie,3,retard_vol,1,1,"quelques imprévus, globalement bien."
1327,senior,8262.06,new york,printemps,10,villa,1137.72,nuageux,business,2,aucun,0,1,je ne recommande pas.
1328,business,6836.43,rome,été,5,hôtel,977.47,ensoleillé,plage,2,annulation,1,1,de nombreux problèmes rencontrés.
1329,senior,4244.06,bali,printemps,11,resort,899.59,variable,culture,4,annulation,1,1,"très satisfait, je recommande."
1330,couple,7444.56,dubaï,hiver,15,hôtel,1463.69,pluie,plage,5,bagages,0,1,"très satisfait, je recommande."
